1950,1960,1970,1980,1990,attribute,word_1,word_2,word_pair
0.0,0.0,0.0,0.0,0.0,attribute_1,移情,我的,移情-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,移情,我们的,移情-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,非政府组织,我,非政府组织-我
0.0,0.0,0.0,0.0,0.0,attribute_1,非政府组织,自己,非政府组织-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,非政府组织,我们,非政府组织-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,非政府组织,我的,非政府组织-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,非政府组织,我们的,非政府组织-我们的
0.139314561611,0.230733959158,0.0857346247215,0.0588927176102,0.11509807495,attribute_1,自由,我,自由-我
0.366151650677,0.352264755369,0.254479042234,0.217828114231,0.161254531468,attribute_1,自由,自己,自由-自己
0.191972945228,0.221516752058,0.131854487753,0.0915502083191,0.0703651922355,attribute_1,自由,我们,自由-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,自由,我的,自由-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,自由,我们的,自由-我们的
0.0,0.0,0.460559100446,0.32694671069,0.367018244883,attribute_1,感激,我,感激-我
0.0,0.0,0.270158653775,0.199121712058,0.203465914306,attribute_1,感激,自己,感激-自己
0.0,0.0,0.340383494302,0.313056247023,0.278337315991,attribute_1,感激,我们,感激-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,感激,我的,感激-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,感激,我们的,感激-我们的
0.0,0.0,0.0,0.060306315565,0.119865730803,attribute_1,助长,我,助长-我
0.0,0.0,0.0,0.081199881894,0.0295431862535,attribute_1,助长,自己,助长-自己
0.0,0.0,0.0,0.0506328935893,0.113236384097,attribute_1,助长,我们,助长-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,助长,我的,助长-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,助长,我们的,助长-我们的
0.0,0.0,0.226954886625,0.14684689667,0.138704135217,attribute_1,忠诚,我,忠诚-我
0.0,0.0,0.255655071783,0.0957829883496,0.0796914967482,attribute_1,忠诚,自己,忠诚-自己
0.0,0.0,0.264995374967,0.10281984575,0.18009952266,attribute_1,忠诚,我们,忠诚-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,忠诚,我的,忠诚-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,忠诚,我们的,忠诚-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,随和,我,随和-我
0.0,0.0,0.0,0.0,0.0,attribute_1,随和,自己,随和-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,随和,我们,随和-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,随和,我的,随和-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,随和,我们的,随和-我们的
0.215052959058,0.0,0.233093267603,0.134282201049,0.0569562234392,attribute_1,委托,我,委托-我
0.276052701629,0.0,0.205630300282,0.0943707735243,0.152354186764,attribute_1,委托,自己,委托-自己
0.270168132914,0.0,0.184876175356,0.101773948748,0.113759894864,attribute_1,委托,我们,委托-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,委托,我的,委托-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,委托,我们的,委托-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,普适,我,普适-我
0.0,0.0,0.0,0.0,0.0,attribute_1,普适,自己,普适-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,普适,我们,普适-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,普适,我的,普适-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,普适,我们的,普适-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,人人,我,人人-我
0.0,0.0,0.0,0.0,0.0,attribute_1,人人,自己,人人-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,人人,我们,人人-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,人人,我的,人人-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,人人,我们的,人人-我们的
0.0,0.0,0.0,0.166361532209,0.0703880206422,attribute_1,群体,我,群体-我
0.0,0.0,0.0,0.141600450238,0.120739721434,attribute_1,群体,自己,群体-自己
0.0,0.0,0.0,0.162537340152,0.14265593882,attribute_1,群体,我们,群体-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,群体,我的,群体-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,群体,我们的,群体-我们的
0.0,0.0,0.446755816904,0.269258956348,0.364577424753,attribute_1,可怜,我,可怜-我
0.0,0.0,0.344257133001,0.227832635549,0.243765593599,attribute_1,可怜,自己,可怜-自己
0.0,0.0,0.291385090092,0.208422952001,0.161746526193,attribute_1,可怜,我们,可怜-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,可怜,我的,可怜-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,可怜,我们的,可怜-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,可持续,我,可持续-我
0.0,0.0,0.0,0.0,0.0,attribute_1,可持续,自己,可持续-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,可持续,我们,可持续-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,可持续,我的,可持续-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,可持续,我们的,可持续-我们的
0.613129103508,0.462662182285,0.276808383455,0.206630553553,0.269363383552,attribute_1,相信,我,相信-我
0.541747463976,0.346718005376,0.278192287056,0.248082635683,0.235617034251,attribute_1,相信,自己,相信-自己
0.570486805903,0.362719926821,0.295693541478,0.228254685863,0.252939665376,attribute_1,相信,我们,相信-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,相信,我的,相信-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,相信,我们的,相信-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,忠心,我,忠心-我
0.0,0.0,0.0,0.0,0.0,attribute_1,忠心,自己,忠心-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,忠心,我们,忠心-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,忠心,我的,忠心-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,忠心,我们的,忠心-我们的
0.123073023151,0.0,0.197511257845,0.039080227883,0.054897780909,attribute_1,公正,我,公正-我
0.246993369782,0.0,0.182338112663,0.108180448162,0.04057368045,attribute_1,公正,自己,公正-自己
0.283192333621,0.0,0.201469913416,0.0335240607242,0.113168526903,attribute_1,公正,我们,公正-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,公正,我的,公正-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,公正,我们的,公正-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,谦恭,我,谦恭-我
0.0,0.0,0.0,0.0,0.0,attribute_1,谦恭,自己,谦恭-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,谦恭,我们,谦恭-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,谦恭,我的,谦恭-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,谦恭,我们的,谦恭-我们的
0.0,0.0,0.0,0.0956679894998,0.224548349949,attribute_1,贫乏,我,贫乏-我
0.0,0.0,0.0,0.162952908553,0.114220237057,attribute_1,贫乏,自己,贫乏-自己
0.0,0.0,0.0,0.133098812934,0.135568112559,attribute_1,贫乏,我们,贫乏-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,贫乏,我的,贫乏-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,贫乏,我们的,贫乏-我们的
0.472927026713,0.28795929637,0.18171313738,0.132320755473,0.115431704546,attribute_1,等于,我,等于-我
0.341346806996,0.267285033134,0.208705898605,0.148802640762,0.140000586593,attribute_1,等于,自己,等于-自己
0.319556093736,0.303521668477,0.0830893845764,0.0581832435717,0.0270392432445,attribute_1,等于,我们,等于-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,等于,我的,等于-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,等于,我们的,等于-我们的
0.0,0.0,0.0,0.174396664949,0.208645153192,attribute_1,共鸣,我,共鸣-我
0.0,0.0,0.0,0.178606108646,0.109568022859,attribute_1,共鸣,自己,共鸣-自己
0.0,0.0,0.0,0.204395389445,0.196121915313,attribute_1,共鸣,我们,共鸣-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,共鸣,我的,共鸣-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,共鸣,我们的,共鸣-我们的
0.0,0.504717886754,0.290335035825,0.248011432213,0.228084935423,attribute_1,亲切,我,亲切-我
0.0,0.358658348762,0.22520026801,0.143344969323,0.134326358124,attribute_1,亲切,自己,亲切-自己
0.0,0.483852248735,0.347691594111,0.260499662985,0.268010304528,attribute_1,亲切,我们,亲切-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,亲切,我的,亲切-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,亲切,我们的,亲切-我们的
0.141257807082,0.0,0.19110500611,0.131146980964,0.0305926776154,attribute_1,司法,我,司法-我
0.187586668363,0.0,0.203909123508,0.110364921423,0.100991052683,attribute_1,司法,自己,司法-自己
0.197432305863,0.0,0.224189460845,0.119749308287,0.122155111744,attribute_1,司法,我们,司法-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,司法,我的,司法-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,司法,我们的,司法-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,和蔼,我,和蔼-我
0.0,0.0,0.0,0.0,0.0,attribute_1,和蔼,自己,和蔼-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,和蔼,我们,和蔼-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,和蔼,我的,和蔼-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,和蔼,我们的,和蔼-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,忠贞,我,忠贞-我
0.0,0.0,0.0,0.0,0.0,attribute_1,忠贞,自己,忠贞-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,忠贞,我们,忠贞-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,忠贞,我的,忠贞-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,忠贞,我们的,忠贞-我们的
0.0702629414503,0.270661744642,0.109951120211,0.144699852331,0.166613248232,attribute_1,疾病,我,疾病-我
0.289683995332,0.330247087155,0.209399588748,0.163560011269,0.201853507477,attribute_1,疾病,自己,疾病-自己
0.154533803316,0.263913637793,0.171684648199,0.0571902114525,0.0868173004101,attribute_1,疾病,我们,疾病-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,疾病,我的,疾病-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,疾病,我们的,疾病-我们的
0.0,0.0,0.0,0.215839655329,0.310281153692,attribute_1,成见,我,成见-我
0.0,0.0,0.0,0.236928316472,0.202672361079,attribute_1,成见,自己,成见-自己
0.0,0.0,0.0,0.235339082403,0.237809290076,attribute_1,成见,我们,成见-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,成见,我的,成见-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,成见,我们的,成见-我们的
0.0,0.0,0.0,0.358040894845,0.306273411778,attribute_1,真心,我,真心-我
0.0,0.0,0.0,0.22645978567,0.219410543118,attribute_1,真心,自己,真心-自己
0.0,0.0,0.0,0.188901699395,0.315065673099,attribute_1,真心,我们,真心-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,真心,我的,真心-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,真心,我们的,真心-我们的
0.453239100602,0.398227308934,0.245652603116,0.266696686757,0.251028785755,attribute_1,感情,我,感情-我
0.541610725812,0.472895771952,0.32460299062,0.225514014778,0.270492567737,attribute_1,感情,自己,感情-自己
0.468059393707,0.303044908242,0.170244504173,0.169897398852,0.166615547739,attribute_1,感情,我们,感情-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,感情,我的,感情-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,感情,我们的,感情-我们的
0.0,0.0,0.0,0.0,0.0439301864085,attribute_1,整合,我,整合-我
0.0,0.0,0.0,0.0,0.0718081763029,attribute_1,整合,自己,整合-自己
0.0,0.0,0.0,0.0,0.116728380505,attribute_1,整合,我们,整合-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,整合,我的,整合-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,整合,我们的,整合-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,不偏不倚,我,不偏不倚-我
0.0,0.0,0.0,0.0,0.0,attribute_1,不偏不倚,自己,不偏不倚-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,不偏不倚,我们,不偏不倚-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,不偏不倚,我的,不偏不倚-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,不偏不倚,我们的,不偏不倚-我们的
0.08904785281,0.275032511408,0.155520911446,0.0304832139358,0.0360956374277,attribute_1,环境,我,环境-我
0.150277910308,0.376009172761,0.160837146088,0.0926507292545,0.00256169661459,attribute_1,环境,自己,环境-自己
0.171225594666,0.297825674848,0.114100300833,0.0861408537765,0.0487000911964,attribute_1,环境,我们,环境-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,环境,我的,环境-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,环境,我们的,环境-我们的
0.306574821191,0.418358743407,0.161398912468,0.093407534786,0.13837181774,attribute_1,吸引,我,吸引-我
0.424206698241,0.335643327562,0.149018085387,0.121527084594,0.0814514644661,attribute_1,吸引,自己,吸引-自己
0.380690073939,0.35380291552,0.165040885663,0.16526580549,0.185065050188,attribute_1,吸引,我们,吸引-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,吸引,我的,吸引-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,吸引,我们的,吸引-我们的
0.0,0.555800256807,0.328050006882,0.27964908027,0.356681530121,attribute_1,老实,我,老实-我
0.0,0.418671121166,0.300599020999,0.146629555609,0.194134939201,attribute_1,老实,自己,老实-自己
0.0,0.420637784491,0.237564908047,0.272794271619,0.293409484137,attribute_1,老实,我们,老实-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,老实,我的,老实-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,老实,我们的,老实-我们的
0.0,0.0,0.460747507804,0.383330236987,0.338531749032,attribute_1,客气,我,客气-我
0.0,0.0,0.295662558926,0.193358256459,0.171145003882,attribute_1,客气,自己,客气-自己
0.0,0.0,0.297397722189,0.285784720848,0.273774658244,attribute_1,客气,我们,客气-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,客气,我的,客气-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,客气,我们的,客气-我们的
0.0,0.0,0.0,0.413838685537,0.354250613599,attribute_1,有礼,我,有礼-我
0.0,0.0,0.0,0.266025203745,0.227862785985,attribute_1,有礼,自己,有礼-自己
0.0,0.0,0.0,0.371334308514,0.240383384174,attribute_1,有礼,我们,有礼-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,有礼,我的,有礼-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,有礼,我们的,有礼-我们的
0.0656901879518,0.224677068614,0.115606366535,0.152248630537,0.145078937237,attribute_1,危害,我,危害-我
0.23573829433,0.242923759573,0.182918941638,0.118615562726,0.106218048675,attribute_1,危害,自己,危害-自己
0.15033846311,0.252900094179,0.164214423047,0.10099421095,0.115202711141,attribute_1,危害,我们,危害-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,危害,我的,危害-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,危害,我们的,危害-我们的
0.163145655605,0.231515467903,0.21970460197,0.119304123528,0.0948327403277,attribute_1,和平,我,和平-我
0.25743172052,0.373857339808,0.178161588689,0.108946172096,0.145056326531,attribute_1,和平,自己,和平-自己
0.339364750761,0.291114821706,0.202677641134,0.114173530504,0.154752894088,attribute_1,和平,我们,和平-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,和平,我的,和平-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,和平,我们的,和平-我们的
0.0,0.0,0.0,0.240870120057,0.204658940393,attribute_1,穷困,我,穷困-我
0.0,0.0,0.0,0.240166039255,0.196612282246,attribute_1,穷困,自己,穷困-自己
0.0,0.0,0.0,0.28248286508,0.287969860727,attribute_1,穷困,我们,穷困-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,穷困,我的,穷困-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,穷困,我们的,穷困-我们的
0.0,0.0,0.0,0.48977008002,0.546282271971,attribute_1,慈祥,我,慈祥-我
0.0,0.0,0.0,0.261798224018,0.350549870682,attribute_1,慈祥,自己,慈祥-自己
0.0,0.0,0.0,0.329877936139,0.317081204547,attribute_1,慈祥,我们,慈祥-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,慈祥,我的,慈祥-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,慈祥,我们的,慈祥-我们的
0.0,0.0,0.0,0.331490044268,0.23318135326,attribute_1,问候,我,问候-我
0.0,0.0,0.0,0.173940387655,0.145290113727,attribute_1,问候,自己,问候-自己
0.0,0.0,0.0,0.282640566487,0.191741823061,attribute_1,问候,我们,问候-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,问候,我的,问候-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,问候,我们的,问候-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,仁慈,我,仁慈-我
0.0,0.0,0.0,0.0,0.0,attribute_1,仁慈,自己,仁慈-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,仁慈,我们,仁慈-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,仁慈,我的,仁慈-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,仁慈,我们的,仁慈-我们的
0.0,0.0,0.198812671052,0.125681889138,0.150267728361,attribute_1,偏见,我,偏见-我
0.0,0.0,0.264119253712,0.128966881376,0.143784764867,attribute_1,偏见,自己,偏见-自己
0.0,0.0,0.198544006329,0.123478094324,0.195654255371,attribute_1,偏见,我们,偏见-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,偏见,我的,偏见-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,偏见,我们的,偏见-我们的
0.0,0.0,0.0,0.0894127990256,0.175955372869,attribute_1,迷信,我,迷信-我
0.0,0.0,0.0,0.203971525958,0.246730592709,attribute_1,迷信,自己,迷信-自己
0.0,0.0,0.0,0.122968484545,0.170887827561,attribute_1,迷信,我们,迷信-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,迷信,我的,迷信-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,迷信,我们的,迷信-我们的
0.0,0.0,0.0,0.0994282570555,0.0958431203424,attribute_1,全球,我,全球-我
0.0,0.0,0.0,0.0726269865843,0.0394831974997,attribute_1,全球,自己,全球-自己
0.0,0.0,0.0,0.0590271139727,0.173900695322,attribute_1,全球,我们,全球-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,全球,我的,全球-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,全球,我们的,全球-我们的
0.237379297723,0.293412086808,0.0914353599075,0.150795379336,0.0723015455535,attribute_1,教育,我,教育-我
0.345408146289,0.283780479423,0.165555954147,0.0718927056361,0.0726143233115,attribute_1,教育,自己,教育-自己
0.317650777261,0.290072011093,0.177087062158,0.110953848602,0.0934451622831,attribute_1,教育,我们,教育-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,教育,我的,教育-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,教育,我们的,教育-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,倾诉,我,倾诉-我
0.0,0.0,0.0,0.0,0.0,attribute_1,倾诉,自己,倾诉-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,倾诉,我们,倾诉-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,倾诉,我的,倾诉-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,倾诉,我们的,倾诉-我们的
0.0,0.0,0.0,0.119047690467,0.160206833057,attribute_1,牵涉,我,牵涉-我
0.0,0.0,0.0,0.0821361547045,0.068175689235,attribute_1,牵涉,自己,牵涉-自己
0.0,0.0,0.0,0.206363426267,0.176576859374,attribute_1,牵涉,我们,牵涉-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,牵涉,我的,牵涉-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,牵涉,我们的,牵涉-我们的
0.139288680998,0.157283352963,0.163542549116,0.136379459061,0.107098758031,attribute_1,集团,我,集团-我
0.118901878886,0.299671418898,0.118931994129,0.0518414668243,0.103750024557,attribute_1,集团,自己,集团-自己
0.179838937444,0.307375047757,0.120744801922,0.00322149734473,0.139495171445,attribute_1,集团,我们,集团-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,集团,我的,集团-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,集团,我们的,集团-我们的
0.0,0.0,0.0,0.197706629398,0.211194871028,attribute_1,虐待,我,虐待-我
0.0,0.0,0.0,0.153996964664,0.223152625633,attribute_1,虐待,自己,虐待-自己
0.0,0.0,0.0,0.112176007886,0.167965011572,attribute_1,虐待,我们,虐待-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,虐待,我的,虐待-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,虐待,我们的,虐待-我们的
0.0,0.0,0.299976018904,0.145296616576,0.0410227416278,attribute_1,助理,我,助理-我
0.0,0.0,0.215036135302,0.120738649872,0.0778350229446,attribute_1,助理,自己,助理-自己
0.0,0.0,0.216265484213,0.109285760051,0.100649646688,attribute_1,助理,我们,助理-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,助理,我的,助理-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,助理,我们的,助理-我们的
0.0993605279195,0.152353790903,0.17576453357,0.113705986901,0.0370576535574,attribute_1,交流,我,交流-我
0.209591978443,0.244869499068,0.171787274822,0.0821052812905,0.0476585897928,attribute_1,交流,自己,交流-自己
0.296058258907,0.24078931554,0.215031434811,0.12381169933,0.135244105665,attribute_1,交流,我们,交流-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,交流,我的,交流-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,交流,我们的,交流-我们的
0.232877160072,0.203509984857,0.109846520683,0.134916415189,0.0644585605467,attribute_1,社会,我,社会-我
0.356577719914,0.345789065586,0.149377596753,0.0808657842254,0.122205465235,attribute_1,社会,自己,社会-自己
0.405374921948,0.354445363697,0.176482791309,0.143050289801,0.153695443751,attribute_1,社会,我们,社会-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,社会,我的,社会-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,社会,我们的,社会-我们的
0.0,0.348272606368,0.196648603476,0.148502834975,0.174147136457,attribute_1,人性,我,人性-我
0.0,0.323349554711,0.178878370853,0.127579480374,0.168534344932,attribute_1,人性,自己,人性-自己
0.0,0.348634583557,0.214405098574,0.0871171542103,0.0693066021729,attribute_1,人性,我们,人性-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,人性,我的,人性-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,人性,我们的,人性-我们的
0.0,0.0,0.0,0.122693792538,0.0674869679951,attribute_1,承受,我,承受-我
0.0,0.0,0.0,0.0830250149624,0.110915255785,attribute_1,承受,自己,承受-自己
0.0,0.0,0.0,0.141696116478,0.124431942387,attribute_1,承受,我们,承受-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,承受,我的,承受-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,承受,我们的,承受-我们的
0.0,0.0,0.0,0.41189417617,0.361388601885,attribute_1,生病,我,生病-我
0.0,0.0,0.0,0.31307569856,0.211750028248,attribute_1,生病,自己,生病-自己
0.0,0.0,0.0,0.29397846053,0.248694347432,attribute_1,生病,我们,生病-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,生病,我的,生病-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,生病,我们的,生病-我们的
0.0,0.250765326046,0.196786205539,0.165836709882,0.187634097391,attribute_1,民众,我,民众-我
0.0,0.271740576168,0.179685378014,0.194637557241,0.161289037792,attribute_1,民众,自己,民众-自己
0.0,0.289987694096,0.240027782385,0.172206114749,0.244194304556,attribute_1,民众,我们,民众-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,民众,我的,民众-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,民众,我们的,民众-我们的
0.373353536052,0.341865272136,0.217131823893,0.186963938918,0.150416583028,attribute_1,同情,我,同情-我
0.407908784934,0.358691949779,0.166065279624,0.137169650487,0.114126928349,attribute_1,同情,自己,同情-自己
0.436213506686,0.335945327368,0.27678578619,0.188712154978,0.145459543709,attribute_1,同情,我们,同情-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,同情,我的,同情-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,同情,我们的,同情-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,每人,我,每人-我
0.0,0.0,0.0,0.0,0.0,attribute_1,每人,自己,每人-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,每人,我们,每人-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,每人,我的,每人-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,每人,我们的,每人-我们的
0.0,0.0,0.0,0.0,0.363723879944,attribute_1,致意,我,致意-我
0.0,0.0,0.0,0.0,0.169617079104,attribute_1,致意,自己,致意-自己
0.0,0.0,0.0,0.0,0.319471805225,attribute_1,致意,我们,致意-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,致意,我的,致意-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,致意,我们的,致意-我们的
0.0,0.0,0.0,0.216529150637,0.140523067781,attribute_1,讲授,我,讲授-我
0.0,0.0,0.0,0.15408955606,0.108668415639,attribute_1,讲授,自己,讲授-自己
0.0,0.0,0.0,0.195352169793,0.101228091955,attribute_1,讲授,我们,讲授-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,讲授,我的,讲授-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,讲授,我们的,讲授-我们的
0.0,0.0,0.0,0.0,0.0,attribute_1,养育,我,养育-我
0.0,0.0,0.0,0.0,0.0,attribute_1,养育,自己,养育-自己
0.0,0.0,0.0,0.0,0.0,attribute_1,养育,我们,养育-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,养育,我的,养育-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,养育,我们的,养育-我们的
0.348792711579,0.280677071943,0.161313251714,0.14855068941,0.239770410199,attribute_1,同样,我,同样-我
0.420125483575,0.351875724053,0.248128921752,0.207473596516,0.191700951307,attribute_1,同样,自己,同样-自己
0.439470592275,0.307200256437,0.270494945392,0.22990257413,0.215602904434,attribute_1,同样,我们,同样-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,同样,我的,同样-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,同样,我们的,同样-我们的
0.0,0.0,0.0,0.374980222165,0.345071332764,attribute_1,原谅,我,原谅-我
0.0,0.0,0.0,0.239339538457,0.278421313154,attribute_1,原谅,自己,原谅-自己
0.0,0.0,0.0,0.316854624377,0.267470929617,attribute_1,原谅,我们,原谅-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,原谅,我的,原谅-我的
0.0,0.0,0.0,0.0,0.0,attribute_1,原谅,我们的,原谅-我们的
0.0,0.358641907493,0.274912510262,0.200678550082,0.167263296084,attribute_1,榜样,我,榜样-我
0.0,0.363679722067,0.183369958922,0.0951082716181,0.181216307581,attribute_1,榜样,自己,榜样-自己
0.0,0.289374678114,0.228284016595,0.202301813076,0.252540991272,attribute_1,榜样,我们,榜样-我们
0.0,0.0,0.0,0.0,0.0,attribute_1,榜样,我的,榜样-我的
